user_id,signup_date,plan_type,region,acquisition_channel,cac,churned,months_active
U00481,2025-03-14,Free,Asia,Referral,5,0,6
U00482,2025-06-08,Basic,Europe,Referral,5,1,2
U00483,2023-12-24,Basic,Europe,Organic,0,1,8
U00484,2025-03-11,Free,North America,Referral,5,0,6
U00485,2024-12-15,Free,Europe,Paid Ads,20,1,3
U00486,2025-08-24,Basic,Europe,Referral,5,0,1
U00487,2023-01-05,Free,North America,Organic,0,1,1
U00488,2023-03-07,Pro,Europe,Organic,0,1,1
U00489,2025-08-27,Free,Asia,Organic,0,1,1
U00490,2025-08-23,Basic,North America,Paid Ads,20,0,1
U00491,2023-12-27,Free,North America,Referral,5,1,1
U00492,2025-02-26,Free,North America,Organic,0,0,7
U00493,2023-03-04,Free,Other,Referral,5,1,12
U00494,2023-01-23,Free,Europe,Organic,0,1,2
U00495,2024-01-18,Pro,Asia,Paid Ads,20,0,20
U00496,2023-05-24,Basic,Europe,Referral,5,1,15
U00497,2024-12-13,Free,Europe,Organic,0,1,3
U00498,2023-01-07,Free,North America,Organic,0,1,12
U00499,2025-08-28,Basic,North America,Paid Ads,20,0,1
U00500,2025-08-29,Pro,North America,Paid Ads,20,0,1
U00501,2025-06-10,Free,Asia,Organic,0,0,3
U00502,2024-08-13,Enterprise,North America,Referral,5,0,13
U00503,2023-03-31,Free,Asia,Referral,5,1,2
U00504,2025-08-09,Basic,North America,Organic,0,0,1
U00505,2025-05-28,Free,North America,Organic,0,1,1
U00506,2023-01-17,Free,Asia,Paid Ads,20,1,10
U00507,2025-08-25,Free,North America,Referral,5,0,1
U00508,2025-08-12,Free,North America,Referral,5,0,1
U00509,2025-08-27,Basic,Asia,Paid Ads,20,0,1
U00510,2025-07-02,Free,North America,Referral,5,1,1
U00511,2025-02-14,Pro,Europe,Paid Ads,20,0,7
U00512,2023-09-23,Pro,Europe,Referral,5,0,24
U00513,2025-08-26,Free,Europe,Organic,0,0,1
U00514,2025-08-20,Free,Asia,Organic,0,1,1
U00515,2023-01-05,Free,North America,Referral,5,1,8
U00516,2023-01-04,Pro,North America,Paid Ads,20,0,32
U00517,2023-06-30,Free,Asia,Referral,5,0,27
U00518,2025-08-09,Free,North America,Organic,0,0,1
U00519,2025-08-29,Free,Asia,Referral,5,0,1
U00520,2023-01-15,Pro,Europe,Referral,5,1,3
U00521,2025-01-06,Free,North America,Paid Ads,20,1,8
U00522,2023-07-08,Free,Europe,Paid Ads,20,1,9
U00523,2025-08-28,Free,Asia,Paid Ads,20,0,1
U00524,2025-08-16,Free,Other,Organic,0,0,1
U00525,2025-08-15,Free,Europe,Referral,5,0,1
U00526,2024-02-01,Basic,Europe,Organic,0,1,2
U00527,2023-09-15,Free,North America,Referral,5,1,8
U00528,2023-03-02,Free,Asia,Organic,0,1,1
U00529,2023-01-05,Free,Europe,Organic,0,1,19
U00530,2025-08-19,Free,North America,Organic,0,0,1
U00531,2025-08-09,Free,North America,Paid Ads,20,0,1
U00532,2025-08-29,Free,Asia,Paid Ads,20,0,1
U00533,2025-08-29,Free,Other,Organic,0,0,1
U00534,2024-10-05,Free,Asia,Organic,0,1,1
U00535,2025-07-25,Free,Other,Organic,0,0,2
U00536,2025-08-27,Free,Europe,Organic,0,0,1
U00537,2025-08-17,Free,North America,Referral,5,0,1
U00538,2023-02-14,Free,Europe,Paid Ads,20,1,10
U00539,2023-12-13,Free,Europe,Paid Ads,20,1,1
U00540,2023-01-12,Basic,North America,Paid Ads,20,1,15
U00541,2025-08-27,Free,Other,Referral,5,0,1
U00542,2025-01-31,Free,North America,Referral,5,1,4
U00543,2023-02-06,Basic,North America,Paid Ads,20,1,9
U00544,2025-05-13,Free,North America,Organic,0,1,3
U00545,2025-02-23,Basic,Europe,Referral,5,0,7
U00546,2023-05-31,Free,Europe,Organic,0,1,5
U00547,2023-01-10,Basic,Asia,Organic,0,1,7
U00548,2025-05-13,Free,Asia,Organic,0,0,4
U00549,2024-06-30,Pro,Europe,Paid Ads,20,1,9
U00550,2025-07-27,Enterprise,Europe,Referral,5,0,2
U00551,2024-06-29,Free,Europe,Paid Ads,20,1,1
U00552,2025-08-17,Basic,North America,Referral,5,0,1
U00553,2024-09-25,Basic,North America,Paid Ads,20,1,4
U00554,2024-10-19,Basic,North America,Paid Ads,20,0,11
U00555,2025-08-21,Pro,Europe,Organic,0,0,1
U00556,2023-08-21,Pro,Asia,Paid Ads,20,1,10
U00557,2023-01-12,Enterprise,Europe,Paid Ads,20,0,32
U00558,2023-01-04,Basic,Asia,Organic,0,0,32
U00559,2025-07-19,Free,North America,Paid Ads,20,0,2
U00560,2025-02-26,Free,Europe,Organic,0,1,2
U00561,2025-06-15,Pro,North America,Referral,5,1,3
U00562,2023-01-31,Free,Europe,Organic,0,1,1
U00563,2023-01-13,Free,Europe,Referral,5,1,3
U00564,2023-01-03,Free,North America,Referral,5,1,9
U00565,2023-05-20,Basic,North America,Paid Ads,20,1,4
U00566,2024-12-27,Free,North America,Paid Ads,20,1,5
U00567,2023-07-29,Free,Other,Referral,5,1,12
U00568,2023-11-09,Free,Europe,Referral,5,1,7
U00569,2025-08-24,Free,Asia,Referral,5,0,1
U00570,2023-05-16,Basic,Other,Paid Ads,20,1,1
U00571,2024-06-11,Free,Asia,Organic,0,1,1
U00572,2025-07-31,Free,North America,Organic,0,0,2
U00573,2023-08-07,Free,North America,Referral,5,1,11
U00574,2025-03-02,Free,North America,Paid Ads,20,0,6
U00575,2025-08-19,Pro,North America,Referral,5,0,1
U00576,2025-08-27,Free,North America,Referral,5,0,1
U00577,2023-01-14,Basic,Asia,Paid Ads,20,1,1
U00578,2025-08-26,Free,Asia,Paid Ads,20,0,1
U00579,2024-04-08,Basic,Asia,Referral,5,1,9
U00580,2023-02-20,Pro,North America,Paid Ads,20,1,8
U00581,2024-01-05,Free,Europe,Organic,0,1,7
U00582,2025-08-28,Enterprise,Europe,Organic,0,0,1
U00583,2024-04-10,Free,North America,Referral,5,1,1
U00584,2023-04-21,Free,North America,Referral,5,1,4
U00585,2025-03-21,Basic,Asia,Organic,0,0,6
U00586,2023-02-11,Free,Europe,Organic,0,1,3
U00587,2023-01-06,Enterprise,Europe,Organic,0,0,32
U00588,2023-01-12,Pro,Other,Paid Ads,20,0,32
U00589,2023-01-12,Free,North America,Organic,0,1,12
U00590,2023-01-15,Pro,Europe,Paid Ads,20,0,32
U00591,2023-01-13,Basic,Other,Organic,0,1,6
U00592,2025-04-02,Pro,Other,Organic,0,0,5
U00593,2023-01-21,Free,Asia,Paid Ads,20,1,7
U00594,2023-05-13,Free,Asia,Paid Ads,20,1,5
U00595,2025-08-23,Free,North America,Referral,5,0,1
U00596,2024-02-16,Basic,Other,Organic,0,1,1
U00597,2025-05-08,Basic,Europe,Paid Ads,20,0,4
U00598,2023-01-19,Free,Europe,Paid Ads,20,1,4
U00599,2023-01-24,Free,Asia,Referral,5,1,8
U00600,2023-01-04,Free,Europe,Organic,0,1,19
U00601,2023-01-18,Free,Other,Referral,5,1,6
U00602,2023-03-05,Pro,Asia,Referral,5,1,9
U00603,2023-01-20,Free,North America,Organic,0,1,3
U00604,2023-01-07,Free,Asia,Organic,0,1,12
U00605,2023-01-11,Enterprise,Other,Referral,5,1,26
U00606,2024-01-10,Pro,Europe,Referral,5,0,20
U00607,2023-01-28,Basic,Other,Paid Ads,20,1,4
U00608,2023-06-09,Free,North America,Paid Ads,20,1,4
U00609,2024-05-11,Basic,North America,Referral,5,0,16
U00610,2025-06-03,Pro,Europe,Paid Ads,20,0,3
U00611,2023-01-04,Basic,North America,Organic,0,1,2
U00612,2025-08-05,Free,Other,Paid Ads,20,0,1
U00613,2025-03-12,Free,Europe,Paid Ads,20,1,5
U00614,2023-01-07,Free,Europe,Referral,5,1,4
U00615,2025-08-21,Free,Europe,Paid Ads,20,0,1
U00616,2025-08-25,Free,Europe,Referral,5,0,1
U00617,2023-01-05,Pro,Europe,Paid Ads,20,1,4
U00618,2023-03-04,Basic,Asia,Paid Ads,20,1,6
U00619,2025-08-07,Enterprise,Asia,Paid Ads,20,0,1
U00620,2025-07-15,Free,Other,Paid Ads,20,0,2
U00621,2023-01-22,Basic,Other,Organic,0,1,19
U00622,2023-01-29,Free,Other,Organic,0,1,2
U00623,2023-06-19,Free,North America,Referral,5,1,4
U00624,2024-03-17,Free,North America,Referral,5,1,1
U00625,2025-02-23,Free,Asia,Referral,5,1,7
U00626,2023-06-17,Basic,Europe,Organic,0,1,3
U00627,2024-01-15,Basic,North America,Organic,0,1,4
U00628,2025-07-15,Basic,Asia,Organic,0,0,2
U00629,2023-01-04,Free,Asia,Organic,0,1,1
U00630,2023-02-17,Free,North America,Referral,5,1,5
U00631,2025-06-23,Pro,Asia,Organic,0,0,3
U00632,2025-08-23,Free,Europe,Referral,5,0,1
U00633,2024-06-05,Free,North America,Referral,5,1,1
U00634,2024-08-02,Free,Asia,Referral,5,1,4
U00635,2023-01-09,Free,Other,Referral,5,1,13
U00636,2023-12-05,Free,Europe,Organic,0,1,4
U00637,2024-08-04,Free,North America,Referral,5,1,9
U00638,2023-02-12,Free,North America,Paid Ads,20,1,4
U00639,2023-02-27,Free,North America,Paid Ads,20,1,4
U00640,2023-07-01,Basic,Other,Organic,0,1,2
U00641,2023-01-04,Free,North America,Organic,0,1,9
U00642,2023-04-13,Basic,Asia,Paid Ads,20,1,2
U00643,2023-01-30,Free,North America,Paid Ads,20,1,1
U00644,2023-04-20,Pro,Europe,Paid Ads,20,1,7
U00645,2023-01-11,Free,North America,Organic,0,1,13
U00646,2025-08-23,Pro,Europe,Organic,0,0,1
U00647,2025-01-04,Pro,North America,Referral,5,0,8
U00648,2025-05-22,Pro,Europe,Organic,0,1,1
U00649,2025-08-02,Free,Asia,Organic,0,0,1
U00650,2024-04-27,Free,Asia,Referral,5,1,5
U00651,2023-01-07,Basic,Other,Organic,0,1,4
U00652,2024-08-16,Basic,North America,Paid Ads,20,1,3
U00653,2024-12-21,Free,Asia,Referral,5,1,7
U00654,2025-07-14,Pro,North America,Organic,0,0,2
U00655,2023-10-25,Basic,Europe,Referral,5,1,3
U00656,2023-01-12,Pro,Asia,Organic,0,1,7
U00657,2023-03-09,Free,Europe,Referral,5,1,1
U00658,2023-06-07,Basic,North America,Paid Ads,20,1,14
U00659,2025-04-09,Free,Europe,Referral,5,0,5
U00660,2024-11-13,Free,North America,Referral,5,1,4
U00661,2023-05-28,Pro,Europe,Organic,0,1,11
U00662,2025-08-29,Free,Europe,Organic,0,0,1
U00663,2025-01-30,Free,Asia,Organic,0,1,2
U00664,2023-02-09,Pro,North America,Referral,5,1,18
U00665,2023-01-09,Free,Europe,Organic,0,1,10
U00666,2023-01-15,Enterprise,Europe,Paid Ads,20,1,17
U00667,2023-02-14,Basic,Other,Paid Ads,20,1,14
U00668,2023-01-17,Basic,North America,Organic,0,1,4
U00669,2023-01-23,Free,Europe,Referral,5,1,5
U00670,2023-03-10,Pro,Europe,Organic,0,1,12
U00671,2023-01-19,Free,North America,Paid Ads,20,1,2
U00672,2025-08-23,Basic,Europe,Paid Ads,20,0,1
U00673,2023-01-07,Free,Asia,Paid Ads,20,1,5
U00674,2024-07-12,Free,Other,Referral,5,1,2
U00675,2023-09-05,Enterprise,Asia,Organic,0,1,1
U00676,2025-08-29,Basic,North America,Organic,0,0,1
U00677,2023-01-10,Basic,Asia,Organic,0,1,22
U00678,2023-08-10,Basic,Europe,Organic,0,1,11
U00679,2025-08-28,Free,Europe,Organic,0,0,1
U00680,2025-08-20,Pro,North America,Organic,0,0,1
U00681,2025-08-10,Free,Europe,Paid Ads,20,1,1
U00682,2023-02-20,Free,Europe,Organic,0,1,4
U00683,2023-01-19,Basic,Europe,Paid Ads,20,1,6
U00684,2025-05-10,Free,Asia,Organic,0,1,1
U00685,2025-08-26,Free,Asia,Paid Ads,20,0,1
U00686,2024-10-08,Pro,North America,Organic,0,0,11
U00687,2024-11-15,Pro,North America,Organic,0,0,10
U00688,2023-03-06,Free,Asia,Organic,0,1,1
U00689,2025-07-26,Basic,Europe,Paid Ads,20,0,2
U00690,2023-01-23,Free,Europe,Organic,0,1,1
U00691,2023-04-15,Basic,Asia,Organic,0,1,2
U00692,2023-10-10,Basic,Europe,Paid Ads,20,1,3
U00693,2024-05-24,Basic,Asia,Organic,0,1,6
U00694,2023-02-12,Pro,Other,Referral,5,1,9
U00695,2023-01-10,Free,North America,Paid Ads,20,1,3
U00696,2025-02-08,Basic,Other,Referral,5,0,7
U00697,2023-03-13,Enterprise,Europe,Referral,5,0,30
U00698,2024-12-08,Basic,North America,Organic,0,0,9
U00699,2023-01-16,Pro,Europe,Organic,0,0,32
U00700,2024-03-08,Basic,Asia,Organic,0,1,7
U00701,2024-08-04,Basic,Other,Organic,0,1,5
U00702,2023-01-05,Free,Asia,Paid Ads,20,1,14
U00703,2023-05-01,Free,Europe,Paid Ads,20,1,5
U00704,2023-01-12,Free,Asia,Paid Ads,20,1,9
U00705,2023-01-06,Free,North America,Paid Ads,20,1,3
U00706,2025-08-29,Free,North America,Organic,0,0,1
U00707,2023-04-14,Free,Europe,Paid Ads,20,1,11
U00708,2025-08-08,Basic,North America,Referral,5,0,1
U00709,2023-02-18,Basic,North America,Paid Ads,20,1,9
U00710,2025-05-24,Enterprise,Europe,Organic,0,0,4
U00711,2025-07-21,Free,North America,Referral,5,0,2
U00712,2025-01-09,Free,Asia,Referral,5,0,8
U00713,2024-02-09,Basic,Europe,Organic,0,1,15
U00714,2023-09-09,Free,Europe,Organic,0,1,7
U00715,2023-05-17,Free,Europe,Paid Ads,20,1,5
U00716,2025-08-26,Free,North America,Paid Ads,20,0,1
U00717,2025-08-13,Free,Europe,Referral,5,0,1
U00718,2025-08-28,Free,North America,Organic,0,0,1
U00719,2023-01-11,Pro,Europe,Organic,0,1,2
U00720,2025-07-05,Basic,Asia,Organic,0,1,2
U00721,2025-08-26,Basic,Asia,Paid Ads,20,0,1
U00722,2023-01-21,Basic,Asia,Paid Ads,20,0,32
U00723,2023-01-06,Basic,Other,Organic,0,1,4
U00724,2025-07-11,Enterprise,Europe,Referral,5,0,2
U00725,2024-11-22,Basic,Asia,Organic,0,1,10
U00726,2025-08-16,Enterprise,Other,Paid Ads,20,0,1
U00727,2023-01-13,Pro,Asia,Paid Ads,20,1,8
U00728,2025-08-04,Pro,Asia,Paid Ads,20,0,1
U00729,2023-01-27,Free,Asia,Referral,5,1,3
U00730,2023-01-17,Free,North America,Organic,0,1,6
U00731,2023-01-18,Free,Europe,Referral,5,1,3
U00732,2025-08-10,Free,North America,Referral,5,1,1
U00733,2025-05-06,Free,Europe,Referral,5,0,4
U00734,2024-07-07,Free,Europe,Referral,5,1,1
U00735,2023-06-01,Free,Europe,Paid Ads,20,1,21
U00736,2025-08-21,Free,Other,Organic,0,1,1
U00737,2023-07-30,Free,Asia,Paid Ads,20,1,18
U00738,2025-08-10,Enterprise,North America,Paid Ads,20,0,1
U00739,2023-11-13,Free,Europe,Paid Ads,20,1,1
U00740,2023-07-01,Free,Asia,Referral,5,1,6
U00741,2024-01-15,Free,North America,Organic,0,1,8
U00742,2023-03-24,Free,North America,Paid Ads,20,1,2
U00743,2025-07-15,Pro,North America,Organic,0,0,2
U00744,2024-05-09,Pro,Asia,Organic,0,0,16
U00745,2023-02-07,Free,North America,Referral,5,1,7
U00746,2025-08-24,Free,North America,Organic,0,0,1
U00747,2023-07-13,Free,Europe,Organic,0,1,3
U00748,2024-09-03,Free,Asia,Paid Ads,20,1,2
U00749,2025-08-24,Basic,North America,Paid Ads,20,1,1
U00750,2025-03-05,Pro,North America,Organic,0,0,6
U00751,2023-01-10,Free,Asia,Organic,0,1,2
U00752,2025-08-27,Basic,Europe,Paid Ads,20,1,1
U00753,2025-03-11,Basic,Europe,Paid Ads,20,1,5
U00754,2023-04-29,Free,Asia,Paid Ads,20,1,4
U00755,2023-01-13,Enterprise,Europe,Paid Ads,20,0,32
U00756,2025-08-04,Pro,Europe,Paid Ads,20,0,1
U00757,2025-02-26,Free,North America,Referral,5,1,7
U00758,2024-08-06,Free,Europe,Organic,0,1,6
U00759,2025-08-23,Free,North America,Paid Ads,20,0,1
U00760,2025-08-02,Enterprise,Europe,Paid Ads,20,0,1
U00761,2023-01-15,Free,North America,Organic,0,1,12
U00762,2023-04-03,Basic,Europe,Organic,0,1,2
U00763,2023-02-15,Free,Asia,Paid Ads,20,1,13
U00764,2025-07-13,Free,North America,Organic,0,1,1
U00765,2023-01-04,Basic,Europe,Paid Ads,20,1,13
U00766,2024-11-11,Free,North America,Organic,0,0,10
U00767,2025-07-22,Free,North America,Organic,0,0,2
U00768,2025-08-21,Free,Europe,Organic,0,0,1
U00769,2023-05-08,Free,North America,Referral,5,1,4
U00770,2025-08-11,Pro,Europe,Paid Ads,20,0,1
U00771,2023-01-10,Basic,Europe,Referral,5,1,2
U00772,2025-08-16,Free,Europe,Referral,5,0,1
U00773,2023-01-12,Basic,Asia,Paid Ads,20,1,2
U00774,2023-08-08,Free,Europe,Referral,5,1,1
U00775,2025-08-05,Pro,Europe,Paid Ads,20,0,1
U00776,2023-01-15,Basic,Europe,Paid Ads,20,1,2
U00777,2023-02-06,Free,North America,Paid Ads,20,1,21
U00778,2025-06-29,Free,North America,Organic,0,1,2
U00779,2025-06-28,Free,Other,Paid Ads,20,0,3
U00780,2025-04-02,Free,North America,Referral,5,1,4
U00781,2025-06-06,Free,Europe,Referral,5,0,3
U00782,2024-09-01,Enterprise,Asia,Organic,0,0,12
U00783,2023-02-17,Enterprise,Asia,Referral,5,0,31
U00784,2023-05-13,Basic,Europe,Organic,0,1,13
U00785,2023-01-21,Free,Europe,Organic,0,1,3
U00786,2025-08-24,Pro,North America,Referral,5,0,1
U00787,2024-12-13,Basic,Asia,Referral,5,0,9
U00788,2023-08-16,Pro,Other,Referral,5,1,14
U00789,2024-01-13,Free,Asia,Referral,5,1,9
U00790,2025-08-27,Pro,Europe,Paid Ads,20,0,1
U00791,2023-01-15,Basic,Asia,Referral,5,1,2
U00792,2024-12-19,Free,Europe,Paid Ads,20,1,1
U00793,2024-05-19,Basic,Other,Paid Ads,20,0,16
U00794,2025-02-10,Basic,Europe,Organic,0,0,7
U00795,2023-01-03,Free,North America,Paid Ads,20,1,17
U00796,2025-08-20,Free,Asia,Organic,0,0,1
U00797,2025-08-26,Free,Europe,Referral,5,0,1
U00798,2024-10-30,Free,Asia,Referral,5,1,5
U00799,2025-06-08,Free,North America,Organic,0,1,1
U00800,2025-08-25,Free,North America,Paid Ads,20,0,1
U00801,2025-06-18,Basic,North America,Referral,5,0,3
U00802,2023-01-15,Free,North America,Referral,5,1,2
U00803,2024-11-26,Free,Asia,Paid Ads,20,1,8
U00804,2025-02-01,Free,Europe,Paid Ads,20,1,2
U00805,2023-10-07,Basic,North America,Referral,5,1,21
U00806,2025-07-09,Free,North America,Paid Ads,20,1,2
U00807,2025-08-26,Basic,Europe,Organic,0,0,1
U00808,2025-08-26,Free,Asia,Referral,5,0,1
U00809,2023-12-14,Pro,Europe,Paid Ads,20,1,6
U00810,2023-01-10,Free,North America,Organic,0,1,1
U00811,2025-08-29,Free,North America,Organic,0,0,1
U00812,2025-08-15,Basic,North America,Paid Ads,20,0,1
U00813,2023-01-11,Free,Other,Organic,0,1,1
U00814,2025-08-25,Free,North America,Paid Ads,20,1,1
U00815,2025-08-20,Pro,North America,Organic,0,0,1
U00816,2024-06-25,Free,Europe,Organic,0,1,4
U00817,2024-12-30,Free,Europe,Paid Ads,20,1,1
U00818,2023-08-12,Free,Europe,Organic,0,1,9
U00819,2023-01-05,Basic,North America,Organic,0,1,8
U00820,2023-04-29,Free,Asia,Paid Ads,20,1,3
U00821,2025-08-06,Pro,North America,Paid Ads,20,0,1
U00822,2023-01-03,Free,North America,Referral,5,1,6
U00823,2023-04-27,Free,Europe,Organic,0,1,19
U00824,2023-08-10,Pro,Europe,Organic,0,1,11
U00825,2024-08-17,Pro,Europe,Referral,5,1,12
U00826,2025-08-25,Basic,Asia,Referral,5,0,1
U00827,2023-05-14,Free,North America,Referral,5,1,6
U00828,2023-05-14,Free,Asia,Referral,5,1,13
U00829,2025-07-09,Free,North America,Paid Ads,20,0,2
U00830,2023-12-18,Pro,Asia,Paid Ads,20,0,21
U00831,2023-02-04,Free,North America,Paid Ads,20,1,14
U00832,2023-12-18,Basic,North America,Paid Ads,20,1,9
U00833,2023-01-13,Free,Asia,Organic,0,1,6
U00834,2023-01-20,Free,North America,Paid Ads,20,1,4
U00835,2024-04-27,Pro,North America,Referral,5,1,12
U00836,2023-09-25,Free,Asia,Referral,5,1,8
U00837,2025-08-25,Free,North America,Organic,0,0,1
U00838,2023-06-06,Free,Europe,Paid Ads,20,1,6
U00839,2024-12-06,Free,Europe,Referral,5,1,5
U00840,2025-03-19,Free,North America,Paid Ads,20,1,4
U00841,2023-01-03,Free,Asia,Referral,5,1,20
U00842,2025-05-04,Free,North America,Organic,0,0,4
U00843,2023-01-21,Basic,Asia,Referral,5,1,4
U00844,2025-08-28,Free,North America,Referral,5,1,1
U00845,2023-01-15,Free,North America,Referral,5,1,14
U00846,2023-09-15,Pro,North America,Referral,5,1,23
U00847,2023-01-07,Basic,North America,Referral,5,0,32
U00848,2025-08-29,Free,North America,Paid Ads,20,0,1
U00849,2024-05-08,Free,Other,Paid Ads,20,1,2
U00850,2025-01-08,Basic,North America,Referral,5,0,8
U00851,2023-01-06,Free,North America,Organic,0,1,3
U00852,2025-07-16,Pro,North America,Referral,5,0,2
U00853,2023-01-30,Basic,Other,Organic,0,1,24
U00854,2025-08-23,Basic,Other,Organic,0,0,1
U00855,2023-01-28,Free,Asia,Organic,0,1,17
U00856,2023-01-24,Pro,North America,Referral,5,1,9
U00857,2023-01-04,Basic,Other,Organic,0,1,10
U00858,2024-02-11,Free,Europe,Paid Ads,20,1,4
U00859,2024-10-29,Free,Europe,Organic,0,1,3
U00860,2023-01-06,Free,Other,Paid Ads,20,1,4
U00861,2025-07-28,Free,Europe,Organic,0,0,2
U00862,2023-12-20,Free,Other,Organic,0,1,3
U00863,2024-07-11,Enterprise,Asia,Organic,0,0,14
U00864,2023-11-17,Basic,North America,Paid Ads,20,0,22
U00865,2023-08-16,Pro,North America,Organic,0,0,25
U00866,2024-10-16,Free,North America,Organic,0,1,2
U00867,2023-01-16,Basic,Europe,Paid Ads,20,1,1
U00868,2023-01-21,Free,North America,Paid Ads,20,1,1
U00869,2025-08-19,Pro,Asia,Organic,0,0,1
U00870,2025-08-27,Basic,North America,Organic,0,0,1
U00871,2023-06-24,Free,North America,Organic,0,1,5
U00872,2023-02-28,Basic,North America,Referral,5,1,1
U00873,2025-04-07,Basic,Europe,Referral,5,1,5
U00874,2023-09-02,Free,Asia,Organic,0,1,4
U00875,2023-01-04,Free,Other,Paid Ads,20,1,3
U00876,2023-01-16,Enterprise,North America,Referral,5,0,32
U00877,2025-06-25,Enterprise,Europe,Referral,5,0,3
U00878,2025-04-28,Basic,North America,Referral,5,1,5
U00879,2023-01-04,Free,Other,Paid Ads,20,1,13
U00880,2023-02-03,Free,North America,Organic,0,1,8
U00881,2023-02-07,Free,Asia,Organic,0,1,5
U00882,2025-05-14,Pro,North America,Organic,0,0,4
U00883,2023-01-04,Pro,Europe,Organic,0,1,5
U00884,2023-01-09,Pro,North America,Organic,0,0,32
U00885,2025-08-06,Free,North America,Paid Ads,20,0,1
U00886,2023-01-21,Free,Asia,Paid Ads,20,1,10
U00887,2025-04-19,Pro,Asia,Paid Ads,20,0,5
U00888,2023-02-10,Free,Europe,Referral,5,1,1
U00889,2023-01-08,Pro,Other,Organic,0,1,16
U00890,2023-02-12,Pro,Europe,Referral,5,1,1
U00891,2025-06-29,Basic,North America,Referral,5,0,3
U00892,2025-08-18,Basic,Other,Organic,0,1,1
U00893,2025-08-13,Basic,Europe,Paid Ads,20,0,1
U00894,2023-08-08,Free,Other,Referral,5,1,14
U00895,2025-05-09,Free,Asia,Organic,0,0,4
U00896,2023-01-28,Free,North America,Paid Ads,20,1,1
U00897,2023-03-17,Free,Europe,Referral,5,1,6
U00898,2025-08-23,Free,Europe,Organic,0,0,1
U00899,2023-01-03,Pro,North America,Organic,0,1,14
U00900,2023-01-07,Free,Europe,Organic,0,1,1
U00901,2023-01-29,Free,Other,Referral,5,1,3
U00902,2023-01-04,Free,North America,Referral,5,1,18
U00903,2023-01-21,Pro,Europe,Organic,0,1,1
U00904,2024-12-12,Free,Europe,Referral,5,1,8
U00905,2023-10-01,Basic,Other,Paid Ads,20,1,1
U00906,2025-08-23,Free,North America,Referral,5,0,1
U00907,2025-08-10,Free,Europe,Paid Ads,20,0,1
U00908,2023-05-07,Basic,North America,Paid Ads,20,1,26
U00909,2023-02-21,Free,Asia,Organic,0,1,18
U00910,2023-07-06,Free,Other,Referral,5,1,8
U00911,2024-12-28,Free,North America,Referral,5,1,5
U00912,2023-02-26,Free,North America,Referral,5,1,1
U00913,2025-03-05,Free,Europe,Paid Ads,20,0,6
U00914,2023-09-03,Basic,North America,Paid Ads,20,1,1
U00915,2024-09-26,Pro,North America,Paid Ads,20,0,12
U00916,2023-11-05,Enterprise,Asia,Paid Ads,20,0,22
U00917,2023-03-18,Free,Europe,Paid Ads,20,1,9
U00918,2025-08-27,Basic,Europe,Organic,0,0,1
U00919,2025-07-23,Basic,Europe,Organic,0,0,2
U00920,2023-01-13,Free,Asia,Organic,0,1,4
U00921,2025-08-20,Basic,Europe,Referral,5,0,1
U00922,2024-03-26,Pro,North America,Paid Ads,20,0,18
U00923,2025-08-23,Basic,Asia,Referral,5,0,1
U00924,2025-08-06,Basic,Asia,Referral,5,0,1
U00925,2023-10-10,Basic,Europe,Organic,0,1,2
U00926,2023-01-04,Free,Europe,Referral,5,1,6
